,has_gpu,language
https://github.com/NLeSC/python-template,no,Python
https://github.com/NLeSC/noodles,yes,Jupyter Notebook
https://github.com/NLeSC/compressing-the-sky,no,R
https://github.com/NLeSC/pycoeman,no,Python
https://github.com/nathanchara/l1periodogram,no,Jupyter Notebook
https://github.com/python-streamz/streamz,yes,Python
https://github.com/lwang-astro/PeTar,yes,C++
https://github.com/lwang-astro/SDAR,no,C++
https://github.com/OP2/PyOP2,yes,Python
https://github.com/ParkerLab/ataqv,no,C++
https://github.com/chianti-atomic/ChiantiPy,no,Python
https://github.com/MartianColonist/POSEIDON,yes,Python
https://github.com/MartianColonist/Cthulhu,yes,Python
https://github.com/AndreyTavleev/DiscVerSt,no,Python
https://github.com/NMBU-Data-Science/RENT,no,Python
https://github.com/karlotness/adrt,yes,Python
https://github.com/ckay314/OSPREI,yes,Python
https://github.com/orcasgit/python-fitbit,no,Python
https://github.com/gtonkinhill/fastbaps,no,R
https://github.com/CornellLabofOrnithology/auk,yes,R
https://github.com/djsutherland/py-sdm,no,Python
https://github.com/mriener/gausspyplus,no,Python
https://github.com/milicolazo/Pyedra,no,Python
https://github.com/wdpozzo/raynest,no,Python
https://github.com/Martindelosrios/ROGER,no,R
https://github.com/Martindelosrios/cosmic-kite,no,Python
https://github.com/Martindelosrios/MeSsI,no,R
https://github.com/ghislainv/forestatrisk,yes,Python
https://github.com/ericmandel/funtools,yes,C
https://github.com/IMB-Computational-Genomics-Lab/scGPS,no,R
https://github.com/FaaSr/FaaSr-package,no,R
https://github.com/benedictpaten/marginPhase,no,C
https://github.com/lucaborsato/trades,yes,Python
https://github.com/CLIMADA-project/climada_python,yes,Jupyter Notebook
https://github.com/clauswilke/PeptideBuilder,no,Python
https://github.com/LabTranslationalArchitectomics/riboWaltz,no,R
https://github.com/3top1a/biotools-linter,yes,Python
https://github.com/szwiep/py_SBeLT,no,Python
https://github.com/Jinsl-lab/SDImpute,no,R
https://github.com/eggnogdb/eggnog-mapper,yes,Python
https://github.com/JiangFangzhou/SIDM,no,Python
https://github.com/mofanv/darknetz,yes,C
https://github.com/RavenGan/GR2D2,no,R
https://github.com/lifs-tools/jmzTab-m,no,Java
https://github.com/Kkritos/Rapster,no,Python
https://github.com/saezlab/PHONEMeS,no,R
https://github.com/isoverse/isoreader,no,R
https://github.com/ahwkuepper/mcluster,yes,Fortran
https://github.com/dmnfarrell/epitopepredict,yes,Jupyter Notebook
https://github.com/dmnfarrell/snpgenie,yes,Jupyter Notebook
https://github.com/rmjarvis/Piff,no,Python
https://github.com/rmjarvis/TreeCorr,no,Python
https://github.com/vipinagrawal25/MeMC,no,C++
https://github.com/rhyspoulton/WhereWolf,no,Python
https://github.com/rhyspoulton/OrbWeaver,no,C++
https://github.com/pvlib/pvlib-python,yes,Python
https://github.com/ylxu05/HN-PPISP,yes,Python
https://github.com/raredd/kmdata,no,R
https://github.com/bpp/bpp,no,C
https://github.com/segasai/rvspecfit,yes,Python
https://github.com/segasai/q3c,no,C
https://github.com/SpaceOdyssey/Blobby3D,no,C++
https://github.com/deweylab/RSEM,yes,C++
https://github.com/MMV-Lab/mmv_im2im,yes,Jupyter Notebook
https://github.com/gausspy/gausspy,no,Python
https://github.com/Johannes-Sahlmann/pygacs,no,Python
https://github.com/lanl/PyBNF,no,Python
https://github.com/lanl/CosmicEmu,no,C
https://github.com/lanl/swiftbat_python,no,Python
https://github.com/lanl/GLUE,no,Python
https://github.com/lanl/spiner,yes,C++
https://github.com/lanl/scico,yes,Python
https://github.com/noatgnu/catapult,no,Python
https://github.com/SCECcode/pycsep,yes,Python
https://github.com/dankelley/oce,yes,R
https://github.com/kuadrat/data-slicer,no,Python
https://github.com/MBoemo/DNAscent,yes,C++
https://github.com/marcelm/cutadapt,no,Python
https://github.com/marcelm/tinyalign,no,Python
https://github.com/marcelm/dnaio,no,Python
https://github.com/PeterKamphuis/pyFAT-astro,no,Python
https://github.com/brettc/partitionfinder,no,Python
https://github.com/StingraySoftware/stingray,yes,Python
https://github.com/StingraySoftware/HENDRICS,no,Jupyter Notebook
https://github.com/demorest/nanopipe,yes,Python
https://github.com/DynaSlum/satsense,no,Jupyter Notebook
https://github.com/cbrueffer/tophat-recondition,no,Python
https://github.com/snowformatics/macrobot,no,Python
https://github.com/sanger-pathogens/iva,no,Python
https://github.com/sanger-pathogens/pymummer,no,Python
https://github.com/sanger-pathogens/assembly-stats,yes,C++
https://github.com/nickjcroucher/gubbins,no,Python
https://github.com/sanger-pathogens/circlator,no,Python
https://github.com/sanger-pathogens/Artemis,yes,Java
https://github.com/sanger-pathogens/ariba,no,Python
https://github.com/sanger-pathogens/Fastaq,no,Python
https://github.com/sanger-pathogens/snp-sites,no,C
https://github.com/AnitaPetzler/AMOEBA,no,Python
https://github.com/seqan/lara,no,C++
https://github.com/seqan/lambda,no,C++
https://github.com/seqan/flexbar,no,C++
https://github.com/bcalden/ClusterPyXT,no,Python
https://github.com/JamesPaynter/PyGRB,no,Python
https://github.com/AndresRTejedor/Mold,no,Fortran
https://github.com/daniloceano/LorenzCycleToolkit,no,Python
https://github.com/spiketools/spiketools,no,Python
https://github.com/bjmorgan/py-sc-fermi,no,Python
https://github.com/wilsonrljr/sysidentpy,yes,Python
https://github.com/SofieVG/FlowSOM,yes,R
https://github.com/csinva/imodels,no,Jupyter Notebook
https://github.com/temuller/piscola,no,Python
https://github.com/temuller/hostphot,no,Python
https://github.com/lynx-x-ray-observatory/soxs,no,Python
https://github.com/aasensio/hazel,no,Fortran
https://github.com/aasensio/sicon,yes,Python
https://github.com/llt1836/TE-HI-GCN,yes,Python
https://github.com/zavolanlab/PAQR2,no,Python
https://github.com/NBISweden/MrBayes,yes,C
https://github.com/hannorein/rebound,yes,C
https://github.com/leirufeng/iEnhancer-DCSV,no,Python
https://github.com/phac-nml/sistr_cmd,no,Python
https://github.com/aadya940/chainopy,yes,Jupyter Notebook
https://github.com/ialopezt/GalLenspy,no,Python
https://github.com/donovan-h-parks/RefineM,yes,Python
https://github.com/matthiaslee/Xmatch,yes,C++
https://github.com/krober10nd/SeismicMesh,yes,Python
https://github.com/JanLeppert/GasChromatographySimulator.jl,no,Julia
https://github.com/mpeel/fastcc,no,Python
https://github.com/ArtificialStellarPopulations/ArtPop,no,Python
https://github.com/ScialdoneLab/MitoHEAR,no,R
https://github.com/lantunes/cellpylib,no,Python
https://github.com/portsmouth/cmbview,yes,C
https://github.com/pscicluna/precision,no,Python
https://github.com/benstahl92/deepSIP,yes,Python
https://github.com/rrwick/Deepbinner,yes,Python
https://github.com/rrwick/Unicycler,yes,C++
https://github.com/rrwick/Filtlong,no,C++
https://github.com/rrwick/Porechop,yes,C++
https://github.com/rrwick/Bandage,no,C++
https://github.com/Pranab-JD/LeXInt,yes,Python
https://github.com/Pranab-JD/iPIC3D-CPU-SPACE-CoE,yes,C++
https://github.com/mjacob1002/Eir,no,Python
https://github.com/eucp-project/atlas,no,Jupyter Notebook
https://github.com/jmschrei/pomegranate,yes,Jupyter Notebook
https://github.com/valentineap/pyprop8,no,Python
https://github.com/EddyRivasLab/infernal,yes,C
https://github.com/EddyRivasLab/hmmer,yes,C
https://github.com/IanHeywood/oxkat,no,Python
https://github.com/IanHeywood/pony3d,no,Python
https://github.com/astroboylrx/PLAN,no,C++
https://github.com/astroboylrx/Rubble,yes,Python
https://github.com/opencobra/cobrapy,no,Jupyter Notebook
https://github.com/TRASAL/psrdada-python,yes,Python
https://github.com/TRASAL/AMBER,yes,C++
https://github.com/SSDataLab/psfmachine,yes,Python
https://github.com/SSDataLab/vetting,no,Python
https://github.com/shikhar249/OnionMHC,no,Python
https://github.com/SSAGESproject/SSAGES,yes,C++
https://github.com/ZJUFanLab/scTITANS,no,R
https://github.com/ZJUFanLab/bulk2space,yes,Jupyter Notebook
https://github.com/EISy-as-Py/hardy,yes,Python
https://github.com/bio-ontology-research-group/deepgoplus,yes,Python
https://github.com/gogrean/PyXel,no,Python
https://github.com/arabic-digital-humanities/adhtools,no,Jupyter Notebook
https://github.com/AstroVPK/kali,no,Jupyter Notebook
https://github.com/c-martinez/BeyondTheBook,yes,Jupyter Notebook
https://github.com/jianghuaijie/scLRTC,no,R
https://github.com/hjens/lasso_spectra,no,Python
https://github.com/PaulSt/NGSTrefftz,yes,C++
https://github.com/BenNordick/HiLoop,no,Python
https://github.com/HIPS/autograd,no,Python
https://github.com/TrackerControl/tracker-control-android,yes,Java
https://github.com/dsavransky/EXOSIMS,no,Python
https://github.com/gromacs/gromacs,yes,C++
https://github.com/cmelab/flowerMD,yes,Jupyter Notebook
https://github.com/mmp2/megaman,no,Python
https://github.com/egpbos/barcode,no,C++
https://github.com/basp-group/purify,no,C++
https://github.com/basp-group/sopt,no,C++
https://github.com/basp-group/Puri-Psi,no,C++
https://github.com/FCS-analysis/multipletau,no,Python
https://github.com/OpenDA-Association/OpenDA,yes,Java
https://github.com/mgckind/SparsePz,no,Jupyter Notebook
https://github.com/mgckind/easyaccess,no,Python
https://github.com/ZhaiLab-SUSTech/FLEPSeq,yes,Jupyter Notebook
https://github.com/cuDisc/cuDisc,yes,Jupyter Notebook
https://github.com/indraniel/fqgrep,no,C
https://github.com/al-mcintyre/mCaller,no,Python
https://github.com/austinpeel/herculens,yes,Python
https://github.com/ExObsSim/Rapoc-public,no,Python
https://github.com/ashleychontos/pySYD,no,Jupyter Notebook
https://github.com/semiautomaticgit/SemiAutomaticClassificationPlugin,no,Python
https://github.com/fhaghighi/TransVW,yes,Python
https://github.com/heuermh/dishevelled-bio,yes,Java
https://github.com/barklem/abo-cross,no,Fortran
https://github.com/barklem/hlinop,no,Fortran
https://github.com/mpievolbio-scicomp/cancer_sim,no,Python
https://github.com/vinisalazar/metaphor,yes,Python
https://github.com/tardis-sn/tardis,yes,Python
https://github.com/tardis-sn/carsus,no,Python
https://github.com/jah1994/PyTorchDIA,yes,Jupyter Notebook
https://github.com/sjvrijn/mf2,no,Python
https://github.com/manodeep/Corrfunc,yes,C
https://github.com/manodeep/TesseRACt,no,Python
https://github.com/jradavenport/appaloosa,no,Python
https://github.com/Libsharp/libsharp,no,C
https://github.com/PyLops/pyproximal,yes,Python
https://github.com/gianthk/ciclope,no,Jupyter Notebook
https://github.com/samsledje/ConPLex_dev,yes,Jupyter Notebook
https://github.com/bayesn/bayesn,yes,Jupyter Notebook
https://github.com/FastMLC/fMLC,no,C++
https://github.com/kungfugo/BellDiagonalQudits.jl,yes,Julia
https://github.com/ahudde/greeks,no,R
https://github.com/aimalz/qp,no,Python
https://github.com/ncbi/datasets,no,Jupyter Notebook
https://github.com/ncbi/TPMCalculator,no,C++
https://github.com/ncbi/BAMscale,no,C
https://github.com/ncbi/SKESA,no,C++
https://github.com/ncbi/sra-tools,yes,C
https://github.com/ncbi/ngs,no,C++
https://github.com/ncbi/SRPRISM,no,C++
https://github.com/ncbi/ncbi-vdb,yes,C
https://github.com/xianggebenben/GraphSL,yes,Python
https://github.com/odb9402/CNNPeaks,yes,Python
https://github.com/FluidityProject/fluidity,yes,Fortran
https://github.com/leesulab/arcMS,no,R
https://github.com/gdefazio/kMetaShot,no,Python
https://github.com/lzx325/DeeReCT-APA-repo,yes,Python
https://github.com/kboone/parsnip,yes,Python
https://github.com/kboone/avocado,no,Python
https://github.com/biomed-AI/GraphBepi,yes,Python
https://github.com/phineasng/DECODE,yes,Jupyter Notebook
https://github.com/PRIS-CV/DS-UI,yes,Python
https://github.com/PNNL-m-q/mza,no,Python
https://github.com/IMS-MAXIMS/openMAXIMS,yes,Java
https://github.com/RomainFeron/mwga-utils,no,C++
https://github.com/Huang-CL/Magrathea,no,C++
https://github.com/changliao1025/pyflowline,no,Jupyter Notebook
https://github.com/optuna/optuna,yes,Python
https://github.com/IRCAD/camp,no,C++
https://github.com/NuGrid/NuPyCEE,no,Jupyter Notebook
https://github.com/palaimon/ipyannotator,no,Jupyter Notebook
https://github.com/nathanaelbosch/ProbNumDiffEq.jl,yes,Julia
https://github.com/DamynChipman/EllipticForest,no,C++
https://github.com/PDB-REDO/cif-tools,no,C++
https://github.com/PDB-REDO/libcifpp,no,C++
https://github.com/PDB-REDO/tortoize,no,C++
https://github.com/PDB-REDO/libpdb-redo,no,C++
https://github.com/PDB-REDO/dssp,no,C++
https://github.com/SAMI-Galaxy-Survey/sami,yes,Python
https://github.com/soichiro-hattori/unpopular,no,Python
https://github.com/nikhilroxtomar/FANet,yes,Python
https://github.com/EMBL-Hentze-group/htseq-clip,no,Python
https://github.com/chanzuckerberg/shasta,no,C++
https://github.com/chanzuckerberg/czid-dag,no,Python
https://github.com/CTU-Bern/presize,no,R
https://github.com/mkplummer/Imber,no,Jupyter Notebook
https://github.com/clemson-cal/sailfish,yes,Python
https://github.com/mdsteiner/EFAtools,no,R
https://github.com/Open-ET/flux-data-qaqc,no,Python
https://github.com/CHRF-Genomics/Paratype,no,Python
https://github.com/MesserLab/SLiM,yes,C++
https://github.com/b-pardi/BraTaDio,no,Python
https://github.com/timoast/signac,no,R
https://github.com/cajohare/NeutrinoFog,no,Jupyter Notebook
https://github.com/jeremysanders/ggm,no,C++
https://github.com/jeremysanders/dsdeproj,no,Python
https://github.com/jeremysanders/mbproj2,no,Python
https://github.com/jeremysanders/contbin,no,C++
https://github.com/jeremysanders/spex_to_xspec,no,Python
https://github.com/jeremysanders/xspec_emcee,no,Python
https://github.com/villrv/SuperRAENN,no,Python
https://github.com/byuflowlab/GXBeam.jl,no,Julia
https://github.com/secastel/phaser,no,Python
https://github.com/zhoux85/scAdapt,yes,Python
https://github.com/samirmartins/pydaq,yes,Python
https://github.com/mlaparie/phidget-tools,no,Python
https://github.com/locasto/libdisorder,no,C
https://github.com/CSi-Studio/G-Aligner,no,Python
https://github.com/lamyj/odil,yes,C++
https://github.com/pierrebarbera/epa-ng,no,C++
https://github.com/xxsds/DYNAMIC,no,C++
https://github.com/rx-li/EasyCellType,no,R
https://github.com/wiederm/transformato,yes,Python
https://github.com/he2016012996/CABnet,yes,Python
https://github.com/mwhosek/extlaw_H18,no,Python
https://github.com/pmeier/pystiche,yes,Python
https://github.com/PieterjanRobbe/GaussianRandomFields.jl,no,Julia
https://github.com/theonefromnowhere/FitCov,no,Python
https://github.com/tacazares/SeedMatchR,no,R
https://github.com/EdgeVPNio/evio,no,Python
https://github.com/daissi/thesias,no,C
https://github.com/HajkD/LTRpred,no,R
https://github.com/robertwissing/EOS,no,Python
https://github.com/thomaspinder/GPJax,yes,Python
https://github.com/nu-radio/NuRadioMC,no,Python
https://github.com/drphilmarshall/HumVI,no,Python
https://github.com/drphilmarshall/Pangloss,no,Python
https://github.com/myrafproject/myrafproject,no,Python
https://github.com/s-abbas/robnptests,no,R
https://github.com/HinodeXRT/xrtpy,no,Python
https://github.com/bwvdnbro/CMacIonize,no,C++
https://github.com/bwvdnbro/HydroCode1D,no,C++
https://github.com/dellytools/delly,no,C++
https://github.com/dellytools/sansa,no,C++
https://github.com/davemlz/eemont,yes,Jupyter Notebook
https://github.com/lucydot/effmass,no,Jupyter Notebook
https://github.com/ezquiaga/phazap,no,Python
https://github.com/adamgayoso/totalVI_reproducibility,no,Jupyter Notebook
https://github.com/logan-pearce/lofti_gaia,yes,Python
https://github.com/freemed/freeshim,yes,Java
https://github.com/nworbde/dStar,no,Fortran
https://github.com/nickrodd/HDMSpectra,no,Python
https://github.com/vbakis/mrs,no,Python
https://github.com/hover2pi/sedkit,no,Jupyter Notebook
https://github.com/NathanSandford/Chem-I-Calc,no,Jupyter Notebook
https://github.com/RosettaCommons/RoseTTAFold,yes,Python
https://github.com/RosettaCommons/RFDesign,yes,Python
https://github.com/enthought/mayavi,yes,Python
https://github.com/jordanflitter/21cmFirstCLASS,no,Jupyter Notebook
https://github.com/morisUtokyo/uTR,no,C
https://github.com/RichardObi/medigan,yes,Python
https://github.com/LTeinturier/Cloud-Killer-,no,Python
https://github.com/Jashcraf/poke,yes,Jupyter Notebook
https://github.com/GRIT-RBSim/GRIT,no,C++
https://github.com/flosalbizziae/kataegis,no,R
https://github.com/alejostark/phase_space_cosmo_fisher,no,Python
https://github.com/travisseymour/EPICpy,no,C++
https://github.com/sfeeney/hh0,no,Python
https://github.com/aconley/mbb_emcee,yes,Python
https://github.com/aconley/simple_cosfitter,yes,C++
https://github.com/gmrandazzo/libscientific,no,C
https://github.com/Pithikos/C-Thread-Pool,no,C
https://github.com/debbiemarkslab/plmc,no,C
https://github.com/bcerutti/Zeltron-code,no,Fortran
https://github.com/OrchardLANL/DPFEHM.jl,no,Julia
https://github.com/ml-evs/matador,no,Python
https://github.com/IKNL/vantage6,no,Python
https://github.com/ilaudy/PIAO,no,Python
https://github.com/anddssan/CLOUDe,no,R
https://github.com/EliseJ/superabc,no,Python
https://github.com/EliseJ/astroABC,no,Python
https://github.com/csb-toolbox/CSB,no,Python
https://github.com/MonashSmartStructures/ospgrillage,no,Python
https://github.com/Lbalkenhol/candl,no,Jupyter Notebook
https://github.com/FiorenSt/AutoSourceID-Light,no,Python
https://github.com/tripathi/Atmospheric-Athena,no,C
https://github.com/agreenbaum/ImPlaneIA,no,Python
https://github.com/agreenbaum/gsgs,no,Python
https://github.com/ydLiu-HIT/deSALT,no,C
https://github.com/natelust/least_asymmetry,no,C++
https://github.com/cmoestl/3DCORE,no,Python
https://github.com/ofionnad/radiowinds,no,Python
https://github.com/DRMacIver/shrinkray,no,Python
https://github.com/yungkipreos/Min-CaLM,no,Python
https://github.com/NSAPH-Software/CRE,yes,R
https://github.com/NSAPH-Software/GPCERF,yes,R
https://github.com/cameron314/concurrentqueue,yes,C++
https://github.com/cosmodesi/pycorr,yes,Jupyter Notebook
https://github.com/winger/hawking_net,yes,Python
https://github.com/PEJpOhno/SMiPoly,no,Jupyter Notebook
https://github.com/NERDSITU/superblockify,no,Python
https://github.com/hamers/secularmultiple,no,C++
https://github.com/hamers/tpi,yes,C++
https://github.com/jorisparet/partycls,yes,Python
https://github.com/joshspeagle/dynesty,no,Python
https://github.com/KeplerGO/kadenza,no,Python
https://github.com/KeplerGO/pyke,no,Python
https://github.com/KeplerGO/K2fov,no,Python
https://github.com/KeplerGO/k2mosaic,no,Python
https://github.com/DMGW-Goethe/imripy,no,Jupyter Notebook
https://github.com/harrispopgen/mutyper,no,Python
https://github.com/dwkim78/upsilon,no,Python
https://github.com/dwkim78/ASTRiDE,no,Python
https://github.com/dwkim78/pdtrend,no,Python
https://github.com/sorenwacker/ProteomicsQC,no,Python
https://github.com/andymummeryastro/tidalspin,no,Python
https://github.com/rsnemmen/BCES,no,Jupyter Notebook
https://github.com/CosmoStat/CosmoPMC,no,C
https://github.com/CosmoStat/nicaea,no,C
https://github.com/CosmoStat/pmclib,no,C
https://github.com/iobio-zjut/IPTDFold,yes,C++
https://github.com/imperialchem/mrd-demo,no,Python
https://github.com/bioAI-Oslo/Spikeometric,yes,Python
https://github.com/annayqho/TheCannon,no,Python
https://github.com/exomishra/kobe,no,Python
https://github.com/SihanJiao/J-comb,no,Jupyter Notebook
https://github.com/BiocomputeLab/paraSBOLv,no,Python
https://github.com/nexml/nexml.java,no,Java
https://github.com/danielkoll/PyRADS,no,Fortran
https://github.com/danielkoll/tidally-locked-coordinates,no,Jupyter Notebook
https://github.com/mikekatz04/BOWIE,no,Jupyter Notebook
https://github.com/gmarcais/Jellyfish,yes,C++
https://github.com/gmarcais/Quorum,yes,C++
https://github.com/UCBerkeleySETI/blimpy,no,Python
https://github.com/UCBerkeleySETI/turbo_seti,yes,Jupyter Notebook
https://github.com/keurfonluu/toughio,yes,Python
https://github.com/gdalle/HiddenMarkovModels.jl,yes,Julia
https://github.com/CIRADA-Tools/RM-Tools,no,Python
https://github.com/BobChallen/Basic-mzml-plotter,no,Python
https://github.com/LeonSong1995/gsMap,yes,Python
https://github.com/plazar/coast_guard,no,Python
https://github.com/plazar/TOASTER,yes,Python
https://github.com/andr1976/HydDown,no,Python
https://github.com/sonoUnoTeam/sonoUno-desktop,no,Python
https://github.com/SWIFTSIM/swiftsimio,yes,Python
https://github.com/joergbuchwald/joss_ogs6py_VTUinterface,yes,Jupyter Notebook
https://github.com/bfarr/kombine,no,Python
https://github.com/bfarr/exocartographer,no,Jupyter Notebook
https://github.com/samuelefiorini/tangle,no,Jupyter Notebook
https://github.com/atomec-project/atoMEC,no,Python
https://github.com/CEMeNT-PSAAP/MCDC,yes,Python
https://github.com/SotaYoshida/NuclearToolkit.jl,yes,Julia
https://github.com/giswqs/geemap,yes,Python
https://github.com/giswqs/lidar,no,Python
https://github.com/giswqs/leafmap,yes,Python
https://github.com/NeoGeographyToolkit/StereoPipeline,yes,C++
https://github.com/sybila/biodivine-aeon-py,yes,Jupyter Notebook
https://github.com/AstraZeneca/kallisto,no,Python
https://github.com/votca/xtp,no,C++
https://github.com/chocoteam/choco-solver,no,Java
https://github.com/jpcoles/glass,no,Python
https://github.com/jpcoles/mosaic,no,Fortran
https://github.com/bulik/ldsc,no,Python
https://github.com/scotthgn/RELAGN,no,Python
https://github.com/scotthgn/AGNvar,no,Jupyter Notebook
https://github.com/conda/pycosat,no,C
https://github.com/conda/conda-package-handling,no,Python
https://github.com/conda/conda,yes,Python
https://github.com/bcgov/bcdata,no,R
https://github.com/ParBLiSS/FastANI,no,C++
https://github.com/SERVIR/servir-aces,yes,Jupyter Notebook
https://github.com/dylancromer/ostrich,no,Jupyter Notebook
https://github.com/dylancromer/maszcal,no,Python
https://github.com/phylo42/EPIK,no,C++
https://github.com/phylo42/RAPPAS,no,Java
https://github.com/UM-KevinHe/surtvep,yes,C++
https://github.com/alejandrobll/py-sphviewer,no,Jupyter Notebook
https://github.com/Magritte-code/Magritte,yes,Jupyter Notebook
https://github.com/IBM/fold2seq,yes,Python
https://github.com/IBM/topography-searcher,yes,Python
https://github.com/maxpumperla/hyperas,no,Python
https://github.com/sibyllema/Fast-Multiscale-Diffusion-on-Graphs,no,Python
https://github.com/TimothyADavis/KinMSpy,no,Jupyter Notebook
https://github.com/TimothyADavis/GAStimator,no,Python
https://github.com/WhaleConnect/whaleconnect,no,C++
https://github.com/tidymodels/infer,yes,R
https://github.com/tidymodels/stacks,yes,R
https://github.com/revoltek/losoto,yes,Python
https://github.com/chakrah/sage,no,Python
https://github.com/husseinaluie/FlowSieve,no,C++
https://github.com/brocklab/pycashier,yes,Python
https://github.com/UTEL-UIUC/gtfs_segments,no,Python
https://github.com/SYalouz/QuantNBody,no,Python
https://github.com/ArgonneCPAC/diffmah,no,Jupyter Notebook
https://github.com/ArgonneCPAC/diffstar,no,Python
https://github.com/ArgonneCPAC/dsps,no,Jupyter Notebook
https://github.com/pcubillos/pyratbay,no,Python
https://github.com/pcubillos/mc3,no,Python
https://github.com/pcubillos/repack,no,Python
https://github.com/pcubillos/rate,no,Python
https://github.com/cbg-ethz/shorah,no,C++
https://github.com/cbg-ethz/LolliPop,no,Jupyter Notebook
https://github.com/cbg-ethz/V-pipe,no,Python
https://github.com/cbg-ethz/PredictHaplo,no,C++
https://github.com/cbg-ethz/smallgenomeutilities,no,Python
https://github.com/OwenWard/ppdiag,no,R
https://github.com/bpairet/mayo_hci,yes,Jupyter Notebook
https://github.com/bjmt/universalmotif,yes,R
https://github.com/infer-actively/pymdp,no,Python
https://github.com/metageni/FOCUS,no,Python
https://github.com/research-software-directory/research-software-directory,yes,Python
https://github.com/theia-dev/Qiber3D,no,Python
https://github.com/jianlin-cheng/DRCon,yes,Python
https://github.com/julie-forman-kay-lab/SPyCi-PDB,no,Python
https://github.com/HEML/HEML,no,C++
https://github.com/pydemull/activAnalyzer,no,R
https://github.com/klb2/qmkpy,no,Python
https://github.com/astro-datalab/noaosourcecatalog,no,Python
https://github.com/nanoporetech/qcat,yes,Python
https://github.com/nanoporetech/tombo,no,Python
https://github.com/nanoporetech/scrappie,no,C
https://github.com/nanoporetech/pychopper,no,Python
https://github.com/nanoporetech/medaka,yes,Python
https://github.com/nanoporetech/megalodon,yes,Python
https://github.com/nanoporetech/flappie,no,C
https://github.com/nanoporetech/pomoxis,no,Python
https://github.com/nanoporetech/dorado,yes,C++
https://github.com/nanoporetech/ont_fast5_api,no,Python
https://github.com/dbosul/cwitools,no,Python
https://github.com/hpparvi/opents,yes,Python
https://github.com/hpparvi/MuSCAT2_transit_pipeline,yes,Jupyter Notebook
https://github.com/hpparvi/PyTransit,yes,Jupyter Notebook
https://github.com/hpparvi/ldtk,no,Jupyter Notebook
https://github.com/symmy596/SurfinPy,no,Python
https://github.com/symmy596/Polypy,no,Python
https://github.com/anuradhawick/LRBinner,yes,Python
https://github.com/utrillalab/repromin,no,Jupyter Notebook
https://github.com/espnet/espnet,yes,Python
https://github.com/arhstevens/DarkSage,no,C
https://github.com/xgi-org/xgi,no,Jupyter Notebook
https://github.com/kazewong/flowMC,yes,Python
https://github.com/cobilab/altair,no,C
https://github.com/tensorly/viz,yes,Python
https://github.com/seisman/HinetPy,no,Python
https://github.com/jellis18/PTMCMCSampler,no,Python
https://github.com/multiply-org/sar-pre-processing,no,Python
https://github.com/ColemanRHarris/mxnorm,no,R
https://github.com/BioinfoUNIBA/REDItools2,no,Python
https://github.com/vhaasteren/piccard,yes,Python
https://github.com/adrn/schwimmbad,no,Python
https://github.com/adrn/pyia,yes,Python
https://github.com/adrn/SuperFreq,no,Python
https://github.com/ejhigson/nestcheck,no,Python
https://github.com/ejhigson/perfectns,no,Python
https://github.com/ejhigson/dyPolyChord,no,Python
https://github.com/TeamCOMPAS/COMPAS,yes,Jupyter Notebook
https://github.com/cancerit/alleleCount,no,C
https://github.com/dazhwu/pydynpd,no,Jupyter Notebook
https://github.com/N-BodyShop/fof,no,C
https://github.com/N-BodyShop/smooth,no,C
https://github.com/jczarnowski/DeepFactors,yes,C++
https://github.com/matteolucchini1/BHJet,no,C++
https://github.com/rnikutta/rhocube,no,Jupyter Notebook
https://github.com/eWaterCycle/ewatercycle,yes,Python
https://github.com/eWaterCycle/experiment-launcher,no,Python
https://github.com/eWaterCycle/grpc4bmi,no,Python
https://github.com/eWaterCycle/jupyterlab_thredds,no,Python
https://github.com/Keck-DataReductionPipelines/MosfireDRP,no,Python
https://github.com/zhanglabtools/CASAVA,no,R
https://github.com/xiaotiand/FunFor,no,R
https://github.com/SegataLab/lefse,no,Python
https://github.com/pysam-developers/pysam,no,C
https://github.com/ivastar/clear,no,Jupyter Notebook
https://github.com/nombac/optab,no,Fortran
https://github.com/bcgsc/arcs,no,C++
https://github.com/bcgsc/goldrush,no,C++
https://github.com/bcgsc/abyss,yes,C++
https://github.com/bcgsc/tigmint,no,Python
https://github.com/bcgsc/ntHash,no,C++
https://github.com/bcgsc/ntCard,no,C++
https://github.com/bcgsc/btllib,no,C++
https://github.com/bcgsc/NanoSim,no,Python
https://github.com/SHTOOLS/SHTOOLS,no,Python
https://github.com/prmunday/Immunolyser,yes,Python
https://github.com/kimpenn/VERSE,no,C
https://github.com/aroffringa/aartfaac2ms,yes,C++
https://github.com/AmruteLab/PyChelator,no,Jupyter Notebook
https://github.com/davidharvey1986/pyRRG,yes,Python
https://github.com/hrwakeford/ExoTiC-ISM,no,Jupyter Notebook
https://github.com/ivadomed/ivadomed,yes,Python
https://github.com/eabaron/synow,no,Fortran
https://github.com/morriscb/the-wizz,no,Python
https://github.com/herjy/SLIT,no,Python
https://github.com/AA-ALERT/AstroData,yes,C++
https://github.com/AA-ALERT/Dedispersion,yes,C++
https://github.com/AA-ALERT/frbcatdb,yes,Python
https://github.com/AA-ALERT/AMBER,yes,C++
https://github.com/Chenmi0619/GALMoss,yes,Python
https://github.com/sidmohite/nimbus-astro,no,Python
https://github.com/danielemichilli/SpS,no,Python
https://github.com/danielemichilli/DM_phase,no,Python
https://github.com/ycwu1030/EvoEMD,yes,C++
